call_id,customer_id,agent_id,call_date_time,call_duration_sec,issue_category,call_status,resolution_status,first_call_resolution
358,4323,44,2025-03-01 05:59:00,535,Complaint,Dropped,Resolved,0
359,4486,24,2025-04-28 23:28:00,137,Technical,Dropped,Escalated,1
360,2810,5,2025-06-05 15:00:00,636,Loan Status,Escalated,Pending,1
361,3492,50,2025-05-27 21:43:00,540,Loan Status,Completed,Pending,1
362,3923,9,2025-02-20 03:58:00,350,Product Inquiry,Dropped,Pending,1
363,2205,61,2025-03-03 09:59:00,315,Complaint,Escalated,Escalated,1
364,3214,40,2025-02-02 19:28:00,844,Loan Status,Dropped,Resolved,1
365,1090,29,2025-03-25 09:05:00,885,Billing,Escalated,Escalated,1
366,1713,43,2025-01-07 05:47:00,616,Product Inquiry,Dropped,Escalated,1
367,2881,100,2025-03-26 12:56:00,391,Product Inquiry,Escalated,Escalated,0
368,4602,58,2025-01-31 10:07:00,251,Technical,Dropped,Escalated,0
369,1038,30,2025-03-07 19:19:00,745,Complaint,Escalated,Pending,0
370,4197,41,2025-01-17 10:16:00,467,Loan Status,Escalated,Escalated,0
371,4522,8,2025-02-06 09:16:00,1036,Loan Status,Escalated,Resolved,1
372,1172,15,2025-03-19 23:31:00,602,Product Inquiry,Escalated,Escalated,1
373,1652,91,2025-05-24 23:24:00,477,Complaint,Escalated,Escalated,0
374,1753,53,2025-01-07 18:05:00,330,Complaint,Dropped,Resolved,0
375,2243,87,2025-05-24 15:56:00,1002,Complaint,Completed,Escalated,0
376,4709,22,2025-03-02 00:57:00,578,Technical,Completed,Escalated,0
377,2081,65,2025-01-21 11:38:00,1024,Loan Status,Completed,Resolved,0
378,2683,65,2025-05-20 08:19:00,1033,Complaint,Escalated,Resolved,0
379,3523,61,2024-12-31 22:41:00,643,Technical,Dropped,Resolved,0
380,1455,32,2025-02-17 17:07:00,1163,Billing,Dropped,Escalated,0
381,1828,55,2025-06-03 11:21:00,591,Product Inquiry,Dropped,Escalated,0
382,1894,33,2025-02-01 22:12:00,537,Loan Status,Completed,Pending,1
383,2384,7,2025-04-23 00:42:00,920,Loan Status,Escalated,Escalated,1
384,2958,11,2025-02-13 16:08:00,868,Product Inquiry,Dropped,Escalated,0
385,4072,74,2025-03-19 05:06:00,828,Billing,Escalated,Resolved,1
386,3434,97,2025-02-02 12:30:00,912,Technical,Dropped,Pending,0
387,2996,82,2025-02-02 22:22:00,845,Product Inquiry,Escalated,Escalated,0
388,3395,7,2025-05-26 21:42:00,528,Technical,Completed,Resolved,1
389,1189,14,2025-03-30 20:52:00,483,Technical,Completed,Escalated,0
390,1504,64,2025-06-18 07:48:00,1014,Technical,Dropped,Escalated,0
391,2214,8,2024-12-25 22:22:00,278,Billing,Dropped,Resolved,1
392,2531,51,2024-12-30 09:52:00,688,Billing,Completed,Escalated,0
393,4440,1,2025-04-20 06:22:00,812,Technical,Escalated,Pending,0
394,4480,96,2025-02-12 19:17:00,704,Complaint,Dropped,Pending,0
395,1823,89,2025-03-06 08:27:00,718,Loan Status,Dropped,Resolved,1
396,1928,29,2025-06-18 14:39:00,259,Billing,Completed,Resolved,0
397,1933,75,2025-06-10 18:25:00,253,Complaint,Escalated,Escalated,0
398,2140,55,2025-01-06 14:24:00,83,Complaint,Escalated,Escalated,0
399,1133,46,2025-03-26 07:41:00,1089,Loan Status,Escalated,Pending,1
400,3105,6,2025-03-25 02:14:00,729,Technical,Escalated,Escalated,1
401,4627,36,2025-01-29 09:24:00,511,Complaint,Dropped,Escalated,1
402,1684,94,2025-03-20 05:05:00,615,Complaint,Dropped,Escalated,0
403,3719,47,2025-01-22 07:33:00,318,Complaint,Dropped,Pending,1
404,3220,92,2025-04-09 18:28:00,340,Technical,Dropped,Resolved,1
405,2852,78,2025-06-20 06:08:00,487,Technical,Completed,Pending,1
406,1814,100,2025-04-16 07:59:00,80,Billing,Dropped,Resolved,0
407,2172,45,2025-06-05 05:30:00,1152,Billing,Completed,Escalated,0
408,1079,46,2025-05-05 11:05:00,371,Complaint,Completed,Pending,1
409,3933,24,2025-04-11 05:45:00,592,Technical,Completed,Resolved,0
410,4284,39,2025-01-20 10:50:00,1012,Technical,Completed,Resolved,0
411,1202,73,2025-01-11 12:56:00,486,Loan Status,Dropped,Resolved,1
412,3811,32,2025-02-23 06:16:00,780,Complaint,Completed,Escalated,1
413,2252,39,2025-02-24 11:01:00,881,Billing,Escalated,Pending,1
414,2699,22,2025-05-12 15:28:00,295,Loan Status,Dropped,Pending,0
415,2250,51,2025-04-10 04:25:00,55,Technical,Escalated,Escalated,0
416,2682,9,2025-06-12 14:18:00,1103,Billing,Escalated,Resolved,0
417,2555,20,2025-02-24 18:03:00,972,Complaint,Completed,Escalated,0
418,4512,18,2025-02-17 22:50:00,670,Technical,Completed,Resolved,0
419,4473,75,2025-06-16 10:49:00,394,Complaint,Dropped,Escalated,1
420,3094,33,2025-06-09 00:14:00,1198,Loan Status,Escalated,Pending,1
421,2256,31,2025-03-23 05:44:00,174,Loan Status,Escalated,Resolved,1
422,4376,92,2025-05-05 12:54:00,196,Loan Status,Completed,Resolved,1
423,2549,100,2025-03-04 08:49:00,1096,Product Inquiry,Completed,Escalated,0
424,2166,36,2025-06-20 09:01:00,1001,Complaint,Dropped,Pending,1
425,4486,2,2025-06-07 16:19:00,1068,Loan Status,Dropped,Escalated,1
426,4584,66,2025-04-29 21:11:00,158,Loan Status,Dropped,Escalated,1
427,2396,81,2025-04-18 02:59:00,87,Complaint,Dropped,Resolved,1
428,4637,13,2025-01-07 06:40:00,83,Loan Status,Dropped,Resolved,1
429,4957,22,2025-06-03 07:02:00,162,Complaint,Escalated,Pending,0
430,4330,23,2025-03-15 15:01:00,239,Technical,Completed,Resolved,1
431,3703,33,2025-05-27 10:48:00,271,Complaint,Escalated,Escalated,0
432,1470,1,2025-01-03 13:34:00,412,Complaint,Dropped,Resolved,0
433,4018,36,2025-03-13 03:49:00,244,Product Inquiry,Escalated,Pending,0
434,2035,39,2024-12-30 01:20:00,1124,Technical,Dropped,Pending,0
435,2353,100,2025-03-21 19:12:00,843,Product Inquiry,Completed,Resolved,1
436,3783,61,2025-01-09 20:09:00,1143,Loan Status,Completed,Escalated,0
437,3831,35,2025-01-09 16:46:00,113,Complaint,Completed,Pending,0
438,1967,13,2025-04-02 08:58:00,692,Technical,Dropped,Pending,0
439,1357,86,2025-06-05 22:23:00,983,Product Inquiry,Dropped,Escalated,1
440,4019,96,2025-06-12 20:32:00,111,Complaint,Dropped,Resolved,1
441,4479,63,2025-04-10 03:07:00,830,Billing,Dropped,Resolved,0
442,1667,43,2025-04-16 08:36:00,118,Product Inquiry,Dropped,Pending,1
443,1372,87,2025-01-05 11:06:00,189,Technical,Completed,Pending,1
444,2031,67,2024-12-25 06:44:00,1037,Product Inquiry,Completed,Resolved,0
445,2145,11,2025-01-17 09:16:00,399,Product Inquiry,Escalated,Pending,1
446,2371,29,2025-02-23 09:41:00,591,Product Inquiry,Dropped,Pending,0
447,3723,53,2025-02-09 05:49:00,208,Loan Status,Escalated,Pending,0
448,1089,41,2024-12-26 10:17:00,761,Billing,Escalated,Pending,0
449,4719,90,2025-05-08 19:06:00,544,Technical,Escalated,Resolved,1
450,3745,77,2025-05-11 02:47:00,145,Technical,Completed,Escalated,1
451,4387,38,2025-06-09 01:43:00,430,Technical,Completed,Pending,0
452,4249,80,2025-04-26 17:42:00,328,Complaint,Dropped,Resolved,0
453,1539,3,2025-04-19 10:17:00,698,Technical,Escalated,Resolved,0
454,3779,85,2025-01-31 14:43:00,539,Technical,Dropped,Pending,1
455,1868,44,2025-04-29 06:26:00,1161,Billing,Escalated,Escalated,1
456,1040,63,2025-02-14 16:01:00,81,Complaint,Escalated,Escalated,1
457,1739,6,2024-12-29 06:53:00,1037,Complaint,Completed,Pending,1
458,4775,37,2025-01-24 15:44:00,569,Product Inquiry,Completed,Escalated,0
459,2946,79,2025-05-22 20:23:00,241,Loan Status,Escalated,Resolved,1
460,3549,89,2024-12-25 10:19:00,1162,Complaint,Dropped,Escalated,1
461,4006,29,2025-05-31 09:02:00,799,Complaint,Dropped,Pending,0
462,4216,95,2024-12-27 03:40:00,761,Billing,Escalated,Resolved,1
463,2224,77,2025-06-21 14:18:00,558,Technical,Escalated,Resolved,0
464,1928,87,2025-04-07 04:32:00,753,Complaint,Dropped,Pending,1
465,3036,29,2025-04-29 13:32:00,1042,Complaint,Dropped,Pending,0
466,4795,30,2025-01-09 11:32:00,825,Loan Status,Dropped,Pending,0
467,3508,94,2025-06-08 23:15:00,958,Billing,Completed,Escalated,0
468,3779,99,2025-03-08 18:53:00,114,Loan Status,Completed,Pending,1
469,3799,77,2025-06-15 05:28:00,450,Complaint,Dropped,Resolved,0
470,1924,6,2025-05-29 02:44:00,239,Complaint,Completed,Escalated,0
471,3956,54,2025-03-24 21:20:00,91,Billing,Dropped,Pending,1
472,2581,51,2025-04-03 20:27:00,34,Product Inquiry,Dropped,Escalated,0
473,4618,26,2025-01-18 02:13:00,525,Product Inquiry,Escalated,Pending,1
474,4324,12,2025-02-04 08:30:00,1160,Complaint,Completed,Escalated,0
475,1389,17,2025-02-20 07:19:00,760,Complaint,Dropped,Escalated,1
476,2617,84,2025-05-24 05:09:00,208,Loan Status,Dropped,Escalated,0
477,3930,98,2025-05-29 15:17:00,1119,Loan Status,Dropped,Escalated,1
478,1255,46,2025-04-09 08:52:00,558,Loan Status,Completed,Escalated,1
479,1708,16,2025-04-15 09:08:00,416,Technical,Escalated,Pending,1
480,2838,46,2025-01-22 08:36:00,581,Complaint,Dropped,Resolved,1
481,2944,20,2025-02-22 21:59:00,365,Technical,Escalated,Pending,0
482,3497,100,2025-01-24 02:06:00,617,Product Inquiry,Dropped,Pending,1
483,1009,78,2025-03-05 21:00:00,787,Complaint,Escalated,Pending,0
484,3871,80,2025-03-02 20:17:00,1104,Complaint,Escalated,Pending,1
485,1797,6,2025-05-27 22:43:00,670,Billing,Escalated,Pending,0
486,4313,62,2025-06-14 23:21:00,336,Complaint,Dropped,Resolved,0
487,4322,87,2025-01-04 06:45:00,750,Product Inquiry,Escalated,Escalated,0
488,1876,3,2025-06-03 01:04:00,240,Complaint,Escalated,Escalated,1
489,2028,90,2025-06-07 17:44:00,964,Technical,Escalated,Resolved,1
490,4190,12,2025-02-02 13:29:00,78,Complaint,Completed,Escalated,0
491,2015,68,2025-01-25 15:36:00,470,Technical,Escalated,Resolved,1
492,2824,7,2025-02-14 06:27:00,275,Loan Status,Dropped,Escalated,1
493,1373,25,2025-05-18 18:46:00,580,Loan Status,Completed,Escalated,0
494,4136,40,2025-02-11 00:53:00,481,Billing,Escalated,Resolved,1
495,3193,1,2025-01-07 15:47:00,1198,Complaint,Completed,Escalated,1
496,1223,72,2025-02-05 07:01:00,684,Loan Status,Escalated,Escalated,1
497,2262,98,2024-12-29 08:56:00,276,Loan Status,Completed,Resolved,0
498,3224,68,2025-02-13 10:35:00,390,Billing,Dropped,Escalated,0
499,2802,81,2025-02-01 07:20:00,697,Billing,Completed,Pending,1
500,1852,62,2025-05-11 09:39:00,45,Complaint,Escalated,Pending,1
501,4353,94,2025-06-11 17:24:00,419,Technical,Escalated,Escalated,1
502,1062,19,2025-03-16 02:07:00,377,Complaint,Completed,Resolved,0
503,2240,5,2025-04-12 01:00:00,957,Technical,Completed,Pending,0
504,4925,50,2025-04-07 19:00:00,310,Billing,Dropped,Escalated,0
505,3874,49,2025-05-23 07:29:00,174,Product Inquiry,Dropped,Escalated,0
506,3842,59,2025-05-03 20:46:00,75,Complaint,Completed,Escalated,0
507,1688,73,2025-02-13 10:12:00,492,Product Inquiry,Completed,Pending,0
508,2484,83,2025-01-24 11:43:00,850,Technical,Dropped,Pending,1
509,2633,94,2025-01-09 16:30:00,523,Complaint,Escalated,Pending,1
510,3152,60,2025-02-10 23:13:00,162,Product Inquiry,Dropped,Escalated,0
511,4170,65,2025-01-11 02:52:00,297,Product Inquiry,Escalated,Escalated,1
512,1510,86,2025-02-07 18:09:00,622,Complaint,Completed,Escalated,0
513,1384,4,2025-01-26 04:47:00,699,Product Inquiry,Dropped,Resolved,1
514,1404,36,2025-03-29 00:31:00,1008,Complaint,Completed,Escalated,1
515,3870,97,2025-05-19 02:33:00,253,Product Inquiry,Dropped,Escalated,0
516,1517,17,2025-01-14 20:28:00,941,Billing,Escalated,Pending,1
517,1475,99,2025-06-08 21:24:00,31,Complaint,Completed,Pending,1
518,3000,46,2025-04-19 06:55:00,1001,Billing,Completed,Resolved,0
519,3756,30,2025-03-12 00:30:00,666,Loan Status,Completed,Escalated,1
520,4934,8,2025-05-05 19:08:00,146,Billing,Dropped,Resolved,0
521,2668,93,2025-02-27 23:38:00,466,Product Inquiry,Completed,Pending,0
522,2893,68,2025-02-22 13:17:00,340,Technical,Escalated,Pending,1
523,3818,46,2025-06-15 11:22:00,1042,Billing,Dropped,Escalated,1
524,2460,75,2025-03-08 21:20:00,246,Billing,Dropped,Escalated,1
525,4094,46,2025-05-30 02:36:00,600,Billing,Escalated,Pending,1
526,4044,82,2025-02-28 22:26:00,374,Technical,Dropped,Pending,0
527,4636,96,2025-01-05 12:10:00,107,Technical,Completed,Resolved,0
528,3724,79,2025-02-27 21:56:00,1172,Billing,Dropped,Resolved,1
529,1713,72,2025-01-20 07:52:00,626,Loan Status,Dropped,Resolved,1
530,4529,9,2025-05-10 15:41:00,1057,Technical,Completed,Escalated,1
531,1082,3,2025-01-18 22:43:00,698,Technical,Dropped,Resolved,1
532,2168,96,2025-04-27 11:53:00,928,Technical,Dropped,Pending,1
533,4156,79,2025-02-27 07:40:00,339,Complaint,Dropped,Pending,0
534,4149,22,2025-06-19 19:45:00,1133,Billing,Completed,Escalated,0
535,3504,6,2025-05-06 04:28:00,73,Loan Status,Dropped,Pending,1
536,2901,11,2025-01-17 22:34:00,945,Technical,Escalated,Resolved,1
537,3048,85,2024-12-28 07:41:00,482,Complaint,Escalated,Resolved,1
538,1050,58,2025-02-01 21:35:00,1037,Product Inquiry,Escalated,Resolved,0
539,1684,17,2024-12-27 23:40:00,759,Product Inquiry,Dropped,Resolved,1
540,1716,15,2025-02-11 00:18:00,223,Technical,Dropped,Resolved,1
541,4843,20,2025-05-22 07:37:00,1065,Loan Status,Completed,Resolved,1
542,2469,4,2025-01-08 11:45:00,983,Loan Status,Escalated,Escalated,0
543,1448,36,2025-03-23 16:55:00,746,Billing,Completed,Escalated,1
544,1880,68,2025-02-15 06:16:00,1179,Technical,Completed,Resolved,0
545,1487,1,2025-06-17 02:00:00,377,Product Inquiry,Completed,Resolved,0
546,2823,78,2025-02-03 19:14:00,1125,Billing,Completed,Escalated,1
547,3081,55,2025-05-17 03:24:00,469,Loan Status,Completed,Resolved,1
548,4419,94,2025-02-06 02:03:00,761,Billing,Completed,Pending,0
549,3142,43,2025-03-11 07:42:00,331,Product Inquiry,Dropped,Escalated,0
550,4143,60,2025-01-11 17:50:00,378,Loan Status,Dropped,Pending,1
551,2574,70,2025-04-29 18:35:00,150,Complaint,Escalated,Pending,0
552,3201,79,2025-04-08 12:31:00,815,Complaint,Escalated,Resolved,1
553,1249,40,2025-02-18 18:41:00,584,Technical,Dropped,Escalated,1
554,1673,3,2024-12-24 16:11:00,237,Billing,Escalated,Pending,0
555,1437,31,2025-01-06 20:15:00,503,Loan Status,Completed,Escalated,1
556,3165,97,2025-05-17 20:38:00,243,Technical,Dropped,Pending,1
557,1770,68,2025-01-09 02:23:00,106,Billing,Dropped,Escalated,0
558,4962,11,2025-04-09 16:23:00,281,Product Inquiry,Dropped,Escalated,1
559,4377,23,2025-06-05 23:44:00,601,Loan Status,Dropped,Pending,1
560,1267,71,2025-01-15 15:50:00,242,Billing,Dropped,Escalated,0
561,2984,97,2025-03-04 02:50:00,527,Loan Status,Escalated,Resolved,0
562,2077,10,2025-06-03 06:15:00,734,Billing,Dropped,Escalated,0
563,1235,38,2025-04-18 22:21:00,58,Product Inquiry,Escalated,Pending,1
564,1388,83,2025-01-13 03:23:00,926,Loan Status,Completed,Pending,1
565,4037,92,2025-05-09 14:14:00,102,Complaint,Completed,Resolved,1
566,4805,87,2025-02-10 14:51:00,818,Product Inquiry,Completed,Resolved,1
567,1762,87,2024-12-26 06:33:00,235,Billing,Escalated,Resolved,1
568,2848,16,2025-02-01 17:16:00,81,Loan Status,Escalated,Pending,0
569,3448,15,2025-04-05 10:18:00,1032,Product Inquiry,Escalated,Pending,1
570,1623,11,2025-03-28 16:08:00,351,Billing,Completed,Pending,0
571,3814,52,2025-01-27 19:10:00,656,Complaint,Completed,Resolved,1
572,4374,34,2025-06-20 08:28:00,1115,Complaint,Escalated,Resolved,0
573,3966,99,2025-04-14 18:40:00,48,Billing,Dropped,Resolved,0
574,4278,14,2025-02-16 01:19:00,340,Complaint,Escalated,Pending,0
575,2252,25,2025-04-08 18:13:00,620,Product Inquiry,Dropped,Escalated,0
576,3900,59,2025-05-16 08:34:00,552,Complaint,Dropped,Escalated,1
577,4981,23,2025-02-02 02:56:00,685,Technical,Completed,Escalated,1
578,1577,85,2025-01-14 09:11:00,114,Complaint,Escalated,Resolved,0
579,3122,34,2025-06-03 17:48:00,987,Technical,Dropped,Resolved,0
580,1434,96,2025-03-26 22:48:00,32,Loan Status,Dropped,Pending,0
581,3150,85,2025-04-16 02:03:00,800,Product Inquiry,Escalated,Escalated,0
582,4493,92,2025-01-04 08:37:00,434,Loan Status,Escalated,Escalated,1
583,4775,88,2025-05-15 08:13:00,1096,Loan Status,Escalated,Escalated,0
584,1763,33,2025-06-18 23:03:00,262,Complaint,Escalated,Escalated,1
585,3785,41,2025-02-22 21:14:00,537,Complaint,Completed,Resolved,1
586,3853,37,2025-04-21 08:12:00,945,Complaint,Escalated,Resolved,1
587,2329,78,2025-03-25 03:02:00,1015,Loan Status,Escalated,Pending,1
588,3145,30,2024-12-28 23:25:00,50,Product Inquiry,Escalated,Resolved,0
589,4921,40,2024-12-26 17:16:00,1063,Product Inquiry,Escalated,Pending,1
590,3845,18,2025-03-28 21:38:00,74,Technical,Escalated,Resolved,0
591,2358,9,2025-06-11 11:12:00,634,Billing,Escalated,Resolved,1
592,3906,85,2025-02-17 13:49:00,1056,Product Inquiry,Dropped,Escalated,1
593,3482,28,2025-03-18 14:05:00,72,Complaint,Completed,Resolved,0
594,1446,21,2025-05-20 17:27:00,326,Technical,Escalated,Resolved,1
595,3017,45,2025-05-31 15:42:00,406,Complaint,Completed,Escalated,1
596,2331,62,2025-01-11 11:27:00,1160,Loan Status,Completed,Escalated,1
597,1248,5,2025-04-25 15:08:00,966,Loan Status,Escalated,Resolved,1
598,1165,84,2025-05-31 01:42:00,746,Complaint,Dropped,Escalated,0
599,4552,90,2025-04-30 08:38:00,665,Product Inquiry,Dropped,Pending,1
600,4031,86,2025-05-29 03:01:00,1166,Billing,Dropped,Pending,1
601,2358,74,2025-01-24 02:03:00,406,Complaint,Completed,Escalated,0
602,2019,50,2025-04-12 19:20:00,76,Product Inquiry,Dropped,Escalated,0
603,1541,9,2024-12-28 01:29:00,360,Technical,Completed,Pending,1
604,1758,90,2025-03-04 01:08:00,265,Complaint,Dropped,Pending,1
605,4177,80,2025-04-10 12:34:00,891,Technical,Dropped,Escalated,1
606,4634,54,2025-04-17 12:41:00,314,Product Inquiry,Escalated,Pending,0
607,3128,70,2025-03-30 20:18:00,783,Product Inquiry,Escalated,Resolved,1
608,3180,19,2025-05-26 22:20:00,745,Product Inquiry,Completed,Pending,1
609,1796,86,2025-04-07 17:06:00,741,Product Inquiry,Dropped,Resolved,1
610,3947,5,2025-05-07 00:13:00,1110,Loan Status,Escalated,Resolved,0
611,1137,46,2025-06-17 19:07:00,466,Product Inquiry,Completed,Escalated,1
612,3231,80,2025-06-13 16:52:00,1127,Loan Status,Dropped,Pending,0
613,4472,70,2025-04-20 20:30:00,148,Billing,Dropped,Escalated,1
614,2353,74,2025-01-19 14:31:00,600,Loan Status,Escalated,Resolved,1
615,3832,98,2025-06-06 16:59:00,977,Technical,Escalated,Escalated,1
616,4579,50,2025-03-15 13:33:00,87,Billing,Completed,Resolved,1
617,2875,83,2025-06-15 13:34:00,529,Technical,Escalated,Resolved,1
618,4031,91,2025-02-02 19:37:00,760,Complaint,Completed,Pending,0
619,1068,61,2025-02-01 03:38:00,825,Complaint,Dropped,Escalated,1
620,3593,48,2025-03-12 00:05:00,511,Loan Status,Escalated,Resolved,0
621,4845,39,2025-01-24 13:30:00,355,Technical,Escalated,Pending,1
622,3100,46,2025-02-16 22:59:00,1116,Complaint,Dropped,Pending,1
623,2473,77,2025-03-21 15:42:00,260,Complaint,Escalated,Pending,0
624,1204,43,2025-01-01 17:50:00,584,Complaint,Dropped,Pending,0
625,3173,51,2025-04-07 10:07:00,452,Billing,Dropped,Pending,1
626,4818,44,2025-04-09 13:13:00,1186,Billing,Escalated,Pending,1
627,1042,21,2025-03-02 21:08:00,759,Product Inquiry,Completed,Escalated,1
628,4823,37,2025-05-09 11:54:00,232,Technical,Escalated,Escalated,1
629,2906,44,2025-06-03 13:13:00,719,Complaint,Escalated,Resolved,0
630,3158,42,2025-05-12 18:18:00,813,Technical,Dropped,Escalated,1
631,1760,40,2025-02-14 02:37:00,482,Product Inquiry,Completed,Pending,0
632,4734,92,2025-05-05 01:14:00,1056,Loan Status,Dropped,Escalated,0
633,4254,31,2025-05-07 18:23:00,1142,Product Inquiry,Completed,Resolved,1
634,3895,60,2025-02-05 01:09:00,1104,Complaint,Dropped,Escalated,0
635,3142,24,2025-01-09 22:47:00,701,Loan Status,Completed,Pending,1
636,2994,20,2025-03-29 05:05:00,1050,Loan Status,Completed,Escalated,0
637,4445,99,2025-01-02 05:01:00,509,Product Inquiry,Completed,Resolved,0
638,2935,4,2025-05-23 05:13:00,1186,Complaint,Escalated,Pending,1
639,4591,55,2025-01-05 04:24:00,915,Loan Status,Completed,Pending,1
640,1899,8,2025-02-28 13:54:00,425,Product Inquiry,Dropped,Pending,0
641,1359,94,2025-05-27 03:06:00,188,Product Inquiry,Completed,Resolved,0
642,3947,16,2025-05-28 16:52:00,494,Complaint,Dropped,Resolved,0
643,2719,56,2025-04-13 12:41:00,600,Product Inquiry,Escalated,Escalated,1
644,1280,29,2025-05-30 02:28:00,1043,Product Inquiry,Completed,Escalated,0
645,4266,11,2024-12-31 18:33:00,588,Product Inquiry,Escalated,Escalated,1
646,2887,75,2025-05-05 03:31:00,1011,Technical,Escalated,Resolved,1
647,4266,49,2025-06-09 19:17:00,1050,Billing,Dropped,Resolved,0
648,1666,48,2025-05-31 12:07:00,572,Technical,Completed,Resolved,1
649,1092,98,2025-01-28 17:33:00,276,Product Inquiry,Dropped,Pending,1
650,1671,38,2025-04-20 05:32:00,728,Billing,Escalated,Escalated,1
651,2969,99,2025-01-01 17:08:00,622,Loan Status,Completed,Pending,0
652,1060,94,2025-02-04 00:33:00,871,Technical,Completed,Escalated,0
653,3681,63,2025-03-21 21:23:00,1058,Technical,Completed,Pending,0
654,4122,95,2025-05-25 15:37:00,545,Technical,Escalated,Pending,0
655,4474,36,2025-04-23 22:17:00,516,Complaint,Dropped,Pending,1
656,4860,57,2025-03-22 00:05:00,684,Product Inquiry,Completed,Pending,1
657,2028,73,2025-05-06 18:54:00,927,Loan Status,Completed,Resolved,1
