feedback_id,call_id,customer_id,feedback_text,customer_rating
434,79160,2953,None option yeah speak consumer over center Mrs catch.,5
435,26445,1148,Law board well surface language something affect within week education home.,3
436,23311,4014,After occur number expert whether person phone million morning ground at.,1
437,62495,1027,Item public major off different check act yes east from another discuss student.,1
438,56280,1339,Drug night next memory reveal money work blood sea practice great at TV back learn.,3
439,4573,1859,At two now garden true lose land American.,1
440,37678,3268,Onto will task center suffer section from miss fact affect head see ball sign final.,4
441,81877,2510,Respond use particular thousand defense true rich rather range these generation.,4
442,1191,4641,Agent traditional beautiful list around former what fish.,5
443,63339,1206,Cell language trade road purpose wall ready report control.,3
444,25298,2026,Few clearly government truth stock two election method head kind community heart shake benefit contain light.,2
445,28603,1420,Man pay two pull second mission second protect center position recent anything black always what.,3
446,82855,4915,Firm nearly thought address safe commercial voice energy week land local good.,2
447,49721,1781,Sport onto television street different painting chair adult protect spring federal.,2
448,15603,4006,Particularly tree structure factor unit officer huge reality.,4
449,85499,3720,Hospital knowledge foreign skin between choice international fear stage light hand according.,1
450,90630,2069,Serious sea front indeed soldier like safe find provide site thank piece.,5
451,89272,1519,Culture stage investment with grow speech southern deal.,2
452,9415,2921,Too country decade animal trial dream wind our best arrive avoid smile.,2
453,17034,3871,Rather effort where mother want sure current authority stage every popular human church parent.,5
454,98894,4870,Fly TV there business speech season us serious month girl scene involve despite stay security majority.,4
455,51028,2349,Law officer responsibility source quite represent friend man area fine religious research.,3
456,20637,4012,Green green American quite whether finally kind rather our term share item.,4
457,44072,2532,Mrs pass stock need also make impact.,3
458,93509,3218,Realize movement another training put friend way live only live significant.,1
459,76785,4429,Staff ball prove necessary special film deep early middle song other.,2
460,95651,4609,Front issue throughout enter top where remember focus music card great later tough adult record.,2
461,78052,1825,Here sense least father enter big national employee activity local until page election front worker force.,3
462,78913,3295,Wear other glass energy charge talk sister international property technology door everything suddenly.,4
463,66562,3255,Third process identify its doctor miss base marriage after late take list situation often force brother.,2
464,56435,3918,Lose likely each great through reason son usually.,5
465,41717,2851,Leg energy record her respond place company necessary certain health environment.,1
466,44880,1283,Already baby power another mouth eight ahead recent information pick.,3
467,92597,4863,Skin hard ok live store heavy whole teach and on listen condition alone event.,2
468,15402,1462,Everybody class least skin probably court play.,5
469,96640,1809,Trip white kitchen charge investment suddenly and prepare.,4
470,1043,4663,Fall seat more manager way federal color standard similar gun measure mean property party foreign these.,5
471,54544,4215,Hope often cell run miss win house peace hospital.,1
472,45688,4704,Say success begin Congress chance simple will feel.,3
473,24947,4635,Only opportunity begin American add add firm data report off.,2
474,25546,1016,Other simply house civil enjoy try matter across material.,2
475,6515,4684,Black hotel church nothing under debate about hit create try.,1
476,6480,3268,Training dark camera wrong eye color tough hope.,3
477,22460,1408,End view generation movie kid between key notice idea hotel shoulder someone goal gun coach color.,5
478,81153,3297,Prevent side positive film Congress room indeed benefit probably carry.,3
479,81969,2679,So day hand TV success kitchen board price political professor.,4
480,65989,2612,Role family wall send study country old country bag two.,5
481,18911,3722,Challenge your almost matter free themselves region left exist suddenly.,2
482,13134,4967,Fact campaign word resource when huge table eye democratic.,5
