escalation_id,call_id,escalation_reason,escalated_to,escalation_date
456,81072,Technical Issue,Supervisor,2025-05-17 03:57:32
457,68897,Policy Exception,Supervisor,2025-01-09 15:41:24
458,12537,Repeated Issue,Supervisor,2025-04-04 16:34:56
459,47282,Repeated Issue,Legal,2025-04-30 22:14:57
460,47341,High-value Customer,Legal,2025-02-01 05:38:29
461,70259,Technical Issue,Legal,2025-01-25 05:14:28
462,68436,Repeated Issue,Supervisor,2025-04-07 22:17:55
463,51401,Policy Exception,Backend Team,2025-03-27 01:36:30
464,76990,High-value Customer,Supervisor,2025-01-26 08:50:49
465,95613,Repeated Issue,Supervisor,2025-06-05 21:30:33
466,3127,Technical Issue,Legal,2025-04-23 16:33:26
467,39751,Policy Exception,Legal,2025-02-27 20:44:37
468,17472,Repeated Issue,Supervisor,2025-05-02 05:36:39
469,87479,High-value Customer,Legal,2025-06-08 04:05:45
470,54464,Repeated Issue,Legal,2025-01-27 16:23:54
471,47733,Repeated Issue,Backend Team,2025-02-12 03:51:17
472,72270,Technical Issue,Supervisor,2025-01-31 20:05:59
473,29290,Repeated Issue,Supervisor,2025-06-06 08:30:17
474,77481,High-value Customer,Supervisor,2025-01-02 13:03:10
475,3452,Policy Exception,Supervisor,2025-02-23 20:12:30
476,53738,Policy Exception,Legal,2025-01-15 12:23:49
477,94980,Repeated Issue,Supervisor,2025-06-05 05:26:34
478,87607,Technical Issue,Legal,2024-12-30 08:57:11
479,65608,Policy Exception,Legal,2025-05-08 08:19:49
480,56736,Policy Exception,Legal,2025-03-23 21:54:30
481,50933,Repeated Issue,Legal,2025-03-29 03:52:46
482,94301,Repeated Issue,Supervisor,2025-04-26 21:07:41
483,73859,Repeated Issue,Legal,2025-04-06 15:29:47
484,24438,Technical Issue,Supervisor,2025-02-03 09:03:16
485,79366,Policy Exception,Legal,2025-03-14 15:49:17
486,93743,Technical Issue,Supervisor,2025-05-20 03:37:33
487,30274,High-value Customer,Supervisor,2025-01-28 13:29:03
488,32643,Policy Exception,Legal,2025-05-13 06:44:34
489,13412,High-value Customer,Supervisor,2025-04-13 13:19:19
490,57041,High-value Customer,Backend Team,2025-02-25 14:53:53
491,59772,Policy Exception,Backend Team,2025-04-26 19:20:20
492,97412,Policy Exception,Backend Team,2025-05-12 15:35:47
493,59906,High-value Customer,Backend Team,2025-03-01 09:56:22
494,62181,Technical Issue,Backend Team,2025-04-07 22:18:10
495,99568,Repeated Issue,Legal,2025-03-21 20:02:08
496,7339,High-value Customer,Backend Team,2025-06-03 06:16:17
497,85096,Repeated Issue,Backend Team,2025-04-05 18:48:00
498,81627,High-value Customer,Backend Team,2025-04-23 15:57:14
499,46164,Repeated Issue,Legal,2025-02-14 05:24:28
500,33298,Technical Issue,Backend Team,2025-03-14 10:14:19
501,42935,Policy Exception,Legal,2025-04-16 09:54:18
502,79905,Technical Issue,Backend Team,2025-04-16 11:20:39
503,18711,High-value Customer,Legal,2025-02-11 07:49:15
504,59909,High-value Customer,Legal,2025-01-12 15:51:30
505,23748,Technical Issue,Supervisor,2025-02-15 06:36:21
506,37358,High-value Customer,Legal,2025-06-09 08:10:07
507,99918,Repeated Issue,Legal,2025-05-30 14:39:45
508,27976,High-value Customer,Supervisor,2025-05-03 01:30:59
509,72495,Technical Issue,Supervisor,2025-04-09 06:55:00
510,72789,High-value Customer,Legal,2025-04-25 20:41:14
511,88308,Technical Issue,Backend Team,2025-03-19 13:59:34
512,24897,High-value Customer,Legal,2025-01-01 01:05:31
513,15098,Technical Issue,Backend Team,2025-01-16 15:45:18
514,91542,High-value Customer,Supervisor,2025-06-20 06:19:22
515,51494,High-value Customer,Legal,2025-06-04 20:54:40
516,71039,Technical Issue,Legal,2025-05-09 00:40:44
517,68143,Technical Issue,Legal,2025-01-03 21:06:54
518,23895,Repeated Issue,Legal,2024-12-28 01:22:37
519,98516,High-value Customer,Supervisor,2025-04-26 12:44:12
520,28706,Technical Issue,Backend Team,2025-05-18 08:00:27
521,2381,Policy Exception,Supervisor,2025-04-09 10:28:35
522,42185,High-value Customer,Backend Team,2025-01-31 06:05:03
523,68808,High-value Customer,Backend Team,2025-02-09 15:08:30
524,85158,Technical Issue,Legal,2025-04-24 18:30:44
525,21564,Technical Issue,Supervisor,2025-03-21 07:48:47
526,4616,Repeated Issue,Backend Team,2025-04-22 11:07:45
527,91969,Technical Issue,Supervisor,2025-05-26 04:07:46
528,32116,Technical Issue,Supervisor,2025-01-16 15:26:33
529,32511,Repeated Issue,Backend Team,2025-02-28 12:08:05
530,25825,Repeated Issue,Backend Team,2025-05-18 10:29:10
531,39531,High-value Customer,Legal,2025-01-14 16:03:57
532,33022,High-value Customer,Backend Team,2025-06-19 05:38:44
533,57869,High-value Customer,Backend Team,2025-05-04 17:45:50
534,79159,Policy Exception,Supervisor,2025-01-18 03:22:00
535,63430,Policy Exception,Legal,2024-12-30 08:03:06
536,28996,Policy Exception,Backend Team,2025-03-19 19:52:13
537,19004,Policy Exception,Backend Team,2025-02-25 21:09:54
538,23178,Policy Exception,Legal,2025-05-14 16:08:05
539,88868,Repeated Issue,Backend Team,2025-01-31 18:22:53
540,23568,Repeated Issue,Backend Team,2025-01-05 19:15:47
541,46070,Policy Exception,Supervisor,2024-12-26 22:21:13
542,62184,Repeated Issue,Supervisor,2025-05-04 03:19:47
543,56631,Repeated Issue,Supervisor,2025-05-24 18:20:08
544,34594,Repeated Issue,Supervisor,2025-03-29 15:34:14
545,43933,Policy Exception,Legal,2025-06-05 19:38:14
546,93884,High-value Customer,Legal,2025-05-24 18:44:04
547,67222,Policy Exception,Legal,2025-04-10 14:30:53
548,40123,Repeated Issue,Supervisor,2025-02-26 20:13:11
549,3682,Repeated Issue,Legal,2025-05-08 22:46:33
550,60193,Repeated Issue,Legal,2025-01-24 04:37:06
551,21486,Policy Exception,Legal,2025-01-09 12:36:07
552,95144,Repeated Issue,Supervisor,2025-04-03 02:02:31
553,76035,Technical Issue,Supervisor,2025-04-12 10:39:25
554,6136,High-value Customer,Backend Team,2025-01-15 10:29:57
555,67659,Technical Issue,Backend Team,2025-01-18 10:51:24
556,28272,Policy Exception,Supervisor,2025-05-13 23:41:52
557,84509,High-value Customer,Backend Team,2025-05-22 08:05:07
558,70690,Policy Exception,Supervisor,2025-03-30 10:26:49
559,13137,Repeated Issue,Backend Team,2025-03-03 23:15:59
560,96064,Technical Issue,Supervisor,2025-05-26 07:21:24
561,97044,Policy Exception,Legal,2025-04-19 03:38:39
562,92343,Repeated Issue,Supervisor,2025-04-25 08:53:14
563,88651,Technical Issue,Supervisor,2025-02-11 22:11:51
564,78661,High-value Customer,Backend Team,2025-05-14 05:59:19
565,34947,Technical Issue,Supervisor,2024-12-27 07:21:38
566,49615,Technical Issue,Legal,2025-02-18 14:10:36
567,40390,Policy Exception,Legal,2024-12-25 09:13:10
568,9614,Technical Issue,Legal,2025-01-18 04:26:23
569,46075,Repeated Issue,Supervisor,2025-03-12 11:22:37
570,87412,Technical Issue,Supervisor,2025-03-03 07:57:04
571,85771,Policy Exception,Supervisor,2025-06-09 04:23:40
572,78460,Repeated Issue,Supervisor,2025-01-11 08:56:10
573,29821,Technical Issue,Legal,2025-06-13 12:11:37
574,16191,High-value Customer,Legal,2025-05-16 19:03:11
575,16714,Policy Exception,Legal,2025-05-16 19:57:37
576,60302,High-value Customer,Supervisor,2025-03-09 23:33:16
577,52908,Repeated Issue,Legal,2025-05-19 12:40:22
578,85162,High-value Customer,Backend Team,2025-01-09 21:24:47
579,21207,Technical Issue,Supervisor,2024-12-31 22:33:39
580,46213,Policy Exception,Legal,2025-05-29 11:30:09
581,28744,High-value Customer,Supervisor,2025-03-10 15:37:35
582,97165,High-value Customer,Supervisor,2025-03-08 08:35:26
583,18938,Repeated Issue,Legal,2025-04-28 09:11:22
584,23520,Repeated Issue,Backend Team,2025-03-23 21:09:17
585,85383,Repeated Issue,Supervisor,2025-03-15 14:44:16
586,17961,Policy Exception,Legal,2025-05-28 19:05:09
587,81020,Repeated Issue,Supervisor,2025-04-24 17:35:40
588,59702,Policy Exception,Backend Team,2025-06-19 13:01:55
589,98236,Policy Exception,Legal,2025-05-26 02:07:20
590,51872,Repeated Issue,Supervisor,2025-02-19 16:52:03
591,19059,Technical Issue,Supervisor,2025-04-29 08:28:00
592,98302,High-value Customer,Backend Team,2025-03-09 16:12:21
593,99222,High-value Customer,Legal,2025-05-05 00:39:07
594,83647,Repeated Issue,Supervisor,2025-05-28 09:20:15
595,94028,High-value Customer,Supervisor,2025-06-09 08:47:03
596,65549,Policy Exception,Legal,2025-05-23 20:35:29
597,23954,Technical Issue,Supervisor,2024-12-30 19:19:09
598,28429,Technical Issue,Backend Team,2025-06-02 16:19:18
599,21890,Repeated Issue,Supervisor,2025-03-10 12:21:44
600,53451,Repeated Issue,Legal,2025-02-05 21:38:04
601,58900,High-value Customer,Supervisor,2025-01-25 11:37:11
602,34362,Repeated Issue,Backend Team,2025-05-09 07:13:22
603,23104,Policy Exception,Supervisor,2025-05-11 07:24:07
604,37763,Policy Exception,Backend Team,2025-01-12 17:40:24
605,85618,Repeated Issue,Backend Team,2025-01-17 15:50:27
606,34921,High-value Customer,Supervisor,2024-12-24 18:52:20
607,56114,Repeated Issue,Backend Team,2025-02-13 02:34:15
608,91234,Policy Exception,Legal,2025-04-30 01:29:52
609,74332,Repeated Issue,Supervisor,2025-04-08 14:00:14
610,69812,Repeated Issue,Legal,2025-02-24 16:21:19
611,75140,Repeated Issue,Supervisor,2025-01-18 17:53:09
612,36802,High-value Customer,Backend Team,2025-06-10 05:51:39
613,13285,Technical Issue,Backend Team,2025-05-30 14:02:31
614,8775,High-value Customer,Legal,2025-05-22 15:01:53
615,99796,Technical Issue,Backend Team,2025-03-19 16:53:37
616,80590,Technical Issue,Supervisor,2025-06-02 05:58:43
617,25552,Policy Exception,Backend Team,2025-05-12 05:50:07
618,92259,High-value Customer,Backend Team,2025-03-29 03:13:13
619,99804,High-value Customer,Backend Team,2025-01-09 04:36:18
620,42641,Repeated Issue,Supervisor,2025-02-11 16:33:22
621,91480,High-value Customer,Supervisor,2024-12-26 00:08:06
622,9334,Repeated Issue,Backend Team,2025-03-15 15:52:04
623,2791,Repeated Issue,Supervisor,2025-01-22 00:46:11
624,28624,High-value Customer,Legal,2025-05-03 04:09:05
625,16480,High-value Customer,Backend Team,2025-03-08 03:38:26
626,15176,Policy Exception,Backend Team,2025-02-06 22:25:27
627,17184,Policy Exception,Backend Team,2025-06-06 23:13:43
628,51006,Repeated Issue,Supervisor,2025-01-08 00:01:01
629,87147,High-value Customer,Legal,2025-01-30 10:27:02
630,63718,High-value Customer,Legal,2025-01-03 14:16:08
631,43837,High-value Customer,Supervisor,2025-06-02 18:31:52
632,73805,Policy Exception,Backend Team,2025-02-25 03:41:25
633,36698,Technical Issue,Legal,2025-04-07 22:51:04
634,85287,Policy Exception,Backend Team,2025-05-14 15:42:49
635,67281,Policy Exception,Supervisor,2025-02-09 05:13:21
636,95075,Policy Exception,Legal,2025-01-10 00:32:19
637,55602,High-value Customer,Supervisor,2025-02-06 07:29:23
638,95053,Policy Exception,Supervisor,2025-06-21 23:08:58
639,10494,Repeated Issue,Backend Team,2025-01-17 05:11:28
640,51949,Policy Exception,Backend Team,2025-01-14 21:37:49
641,45986,High-value Customer,Legal,2025-03-09 15:37:06
642,16567,High-value Customer,Backend Team,2025-05-01 09:47:04
643,14745,Technical Issue,Backend Team,2025-03-24 07:04:49
644,23283,High-value Customer,Backend Team,2025-04-17 03:40:01
645,33128,Repeated Issue,Supervisor,2025-02-05 19:58:03
646,24367,Repeated Issue,Supervisor,2025-06-06 18:20:02
647,37926,High-value Customer,Legal,2025-01-09 22:31:43
648,51250,Repeated Issue,Backend Team,2025-05-25 13:16:25
649,61358,Technical Issue,Backend Team,2025-04-26 09:27:20
650,41322,Repeated Issue,Legal,2025-04-10 19:50:55
651,37035,Technical Issue,Legal,2025-01-18 18:33:55
652,54980,Repeated Issue,Supervisor,2025-04-09 12:01:39
653,8739,Policy Exception,Backend Team,2025-06-08 19:09:15
654,47897,Repeated Issue,Legal,2025-04-15 03:39:13
655,80110,High-value Customer,Supervisor,2025-06-11 01:30:19
656,1139,Policy Exception,Supervisor,2025-03-28 22:14:52
657,25558,High-value Customer,Supervisor,2025-06-01 04:00:17
658,50134,Repeated Issue,Backend Team,2025-06-13 14:43:17
659,99641,Policy Exception,Legal,2024-12-31 14:21:44
660,24849,Policy Exception,Legal,2025-05-30 17:15:23
661,45848,Policy Exception,Supervisor,2025-05-18 20:25:05
662,67524,Technical Issue,Supervisor,2025-04-01 01:48:46
663,54832,Policy Exception,Legal,2024-12-30 08:32:23
664,1606,Policy Exception,Backend Team,2025-02-02 04:15:36
665,17642,Technical Issue,Backend Team,2025-05-16 22:55:16
666,81306,Policy Exception,Backend Team,2025-01-31 09:58:27
667,80647,Repeated Issue,Legal,2025-04-28 02:04:24
668,16260,Technical Issue,Backend Team,2025-05-10 12:35:39
669,83000,High-value Customer,Legal,2025-04-30 03:30:52
670,37795,Policy Exception,Backend Team,2025-02-15 08:40:10
671,23495,High-value Customer,Legal,2025-03-04 11:19:39
672,57857,Technical Issue,Legal,2025-02-26 08:32:00
673,91585,High-value Customer,Legal,2025-04-12 01:51:08
674,74398,Policy Exception,Supervisor,2025-03-14 11:14:29
675,1206,Policy Exception,Supervisor,2025-04-06 22:54:37
676,22098,Technical Issue,Supervisor,2025-03-13 16:05:57
677,96145,High-value Customer,Supervisor,2024-12-27 22:44:40
678,27180,Technical Issue,Backend Team,2025-05-09 06:41:39
679,80305,Technical Issue,Backend Team,2025-01-28 17:09:31
680,10318,High-value Customer,Backend Team,2025-06-06 12:46:31
681,76720,Technical Issue,Backend Team,2025-05-11 04:09:44
682,68674,Policy Exception,Backend Team,2025-05-14 01:21:26
683,94570,Technical Issue,Supervisor,2025-02-09 12:06:32
684,45927,Repeated Issue,Legal,2025-06-20 04:51:59
685,20555,Repeated Issue,Backend Team,2025-02-03 06:39:25
686,94003,Technical Issue,Supervisor,2025-04-28 00:40:47
687,65693,Technical Issue,Supervisor,2025-04-01 11:50:42
688,12477,Policy Exception,Backend Team,2025-04-08 13:42:25
689,13118,High-value Customer,Backend Team,2025-04-21 18:22:28
690,5508,Repeated Issue,Backend Team,2025-02-05 10:16:27
691,62075,Policy Exception,Backend Team,2025-02-03 16:59:25
692,30106,Repeated Issue,Supervisor,2025-01-01 08:35:29
693,61273,Repeated Issue,Legal,2025-06-02 21:33:47
694,56342,Repeated Issue,Backend Team,2025-05-24 19:16:40
695,40643,Technical Issue,Backend Team,2025-06-10 04:04:49
696,87836,Policy Exception,Legal,2025-03-17 19:44:31
697,25707,Repeated Issue,Legal,2025-06-08 21:47:41
698,70323,Technical Issue,Legal,2025-05-31 03:30:55
699,88937,High-value Customer,Legal,2025-04-22 18:09:59
700,94798,Technical Issue,Legal,2025-04-30 21:25:34
701,28042,Policy Exception,Legal,2025-03-06 00:24:00
702,85812,Policy Exception,Legal,2025-05-04 19:08:22
703,3545,Policy Exception,Supervisor,2024-12-27 09:53:06
704,99780,Repeated Issue,Backend Team,2025-01-17 17:57:22
705,94392,Technical Issue,Legal,2025-01-04 02:32:36
706,27379,Technical Issue,Legal,2025-04-16 10:37:16
707,21721,Technical Issue,Backend Team,2025-02-08 01:13:31
708,17933,Policy Exception,Supervisor,2025-03-20 05:59:36
709,85647,High-value Customer,Legal,2025-03-16 13:29:36
710,88784,Repeated Issue,Supervisor,2025-01-12 12:32:32
711,61602,Technical Issue,Supervisor,2025-02-12 04:03:54
712,72647,Repeated Issue,Supervisor,2025-03-20 06:41:16
713,31660,Technical Issue,Legal,2025-06-01 15:18:27
714,40440,Policy Exception,Backend Team,2025-04-30 08:05:37
715,66746,Repeated Issue,Legal,2025-01-21 05:14:21
716,64095,High-value Customer,Supervisor,2025-05-26 09:00:40
717,32469,Repeated Issue,Backend Team,2025-03-05 03:18:14
718,90715,Technical Issue,Supervisor,2025-01-10 02:15:10
719,76785,Technical Issue,Legal,2025-03-22 00:02:38
720,64506,Repeated Issue,Supervisor,2025-06-01 20:44:25
721,1820,Policy Exception,Backend Team,2025-05-08 05:39:17
722,46112,Repeated Issue,Legal,2024-12-30 00:06:03
723,93910,Repeated Issue,Backend Team,2025-03-26 08:14:10
724,51088,Technical Issue,Backend Team,2025-02-19 04:23:03
725,746,High-value Customer,Backend Team,2025-05-11 05:15:46
726,977,High-value Customer,Supervisor,2025-01-12 16:53:43
727,74651,Policy Exception,Legal,2025-06-13 16:56:38
728,92020,High-value Customer,Supervisor,2025-02-02 21:52:09
729,3573,Repeated Issue,Supervisor,2025-03-02 01:38:25
730,59285,Policy Exception,Supervisor,2025-06-09 09:28:56
731,80675,High-value Customer,Supervisor,2025-03-06 20:16:07
732,77404,Technical Issue,Backend Team,2025-06-19 15:12:24
733,66035,Repeated Issue,Backend Team,2025-02-27 06:45:33
734,30235,High-value Customer,Backend Team,2025-04-01 04:38:29
735,96245,Repeated Issue,Legal,2025-03-23 10:14:44
736,2021,Technical Issue,Supervisor,2025-05-01 20:43:40
737,60915,Policy Exception,Supervisor,2025-01-03 10:07:30
738,39655,High-value Customer,Legal,2025-01-31 09:14:10
739,19395,Repeated Issue,Supervisor,2025-03-23 18:54:08
740,63063,Technical Issue,Legal,2025-04-28 22:50:27
741,28946,Policy Exception,Supervisor,2025-05-02 07:53:02
742,59573,High-value Customer,Legal,2025-02-18 15:08:00
743,34467,Policy Exception,Legal,2025-05-13 22:28:54
744,6563,Policy Exception,Backend Team,2025-01-03 16:23:01
745,92184,Technical Issue,Supervisor,2025-03-08 09:37:36
746,30033,Policy Exception,Legal,2025-06-10 13:24:41
747,42348,Technical Issue,Supervisor,2025-06-14 15:34:45
748,15700,Repeated Issue,Legal,2025-02-06 23:02:27
749,88952,Repeated Issue,Backend Team,2025-06-02 20:02:01
750,93717,Policy Exception,Legal,2025-06-06 17:11:57
751,40052,High-value Customer,Legal,2025-04-01 02:49:16
752,1469,Repeated Issue,Legal,2025-05-05 09:14:27
753,12308,Technical Issue,Backend Team,2025-05-26 07:51:17
754,25876,Policy Exception,Supervisor,2025-03-27 14:55:53
755,60632,Policy Exception,Backend Team,2025-06-21 03:23:18
756,31723,Repeated Issue,Legal,2024-12-30 12:56:17
757,82685,High-value Customer,Backend Team,2025-03-28 03:52:38
758,93828,Technical Issue,Backend Team,2025-02-17 21:40:13
759,60061,High-value Customer,Supervisor,2025-03-14 02:44:48
760,80054,Technical Issue,Supervisor,2025-05-17 11:57:16
761,90374,Policy Exception,Backend Team,2025-06-05 17:55:42
762,45564,Technical Issue,Legal,2025-04-11 18:21:56
763,82605,High-value Customer,Supervisor,2025-05-29 01:47:01
764,67142,Repeated Issue,Supervisor,2025-01-10 01:53:33
765,82136,High-value Customer,Legal,2025-03-16 18:33:01
766,31005,High-value Customer,Legal,2025-04-26 18:02:44
767,20457,Repeated Issue,Backend Team,2025-03-25 11:20:23
768,15424,High-value Customer,Supervisor,2025-03-25 15:07:22
769,63360,Policy Exception,Backend Team,2025-06-15 02:09:12
770,97786,Policy Exception,Legal,2025-01-27 05:34:02
771,77848,Repeated Issue,Supervisor,2025-06-01 16:32:07
772,25472,High-value Customer,Legal,2025-02-20 05:31:12
773,34468,Technical Issue,Legal,2025-01-18 04:18:27
774,99939,Repeated Issue,Supervisor,2025-05-21 15:34:19
775,72619,Policy Exception,Legal,2025-06-01 06:47:04
776,16398,Technical Issue,Supervisor,2025-04-20 07:36:51
777,78596,Repeated Issue,Backend Team,2025-05-11 00:27:16
778,9121,Technical Issue,Backend Team,2025-05-26 09:12:47
779,57155,High-value Customer,Backend Team,2025-01-11 12:13:14
780,74999,Technical Issue,Supervisor,2025-02-02 13:57:21
781,12699,Technical Issue,Legal,2025-05-05 07:51:24
782,23515,Repeated Issue,Backend Team,2025-06-11 10:27:31
783,85649,Policy Exception,Supervisor,2025-06-17 22:43:59
784,22209,Policy Exception,Backend Team,2025-01-09 06:26:16
785,75141,Technical Issue,Legal,2024-12-28 09:56:53
786,76775,High-value Customer,Supervisor,2025-06-13 08:22:40
787,60250,High-value Customer,Backend Team,2025-03-05 15:37:44
788,70496,High-value Customer,Supervisor,2025-01-23 17:19:47
789,41478,Policy Exception,Backend Team,2025-04-10 12:05:12
790,4599,High-value Customer,Supervisor,2025-03-03 15:19:47
791,99023,Technical Issue,Supervisor,2025-01-21 07:18:32
792,5369,Policy Exception,Backend Team,2025-06-20 18:56:15
